Store_Code,SKU_Code,Category,Date,SOH
Store2,601461,Cat1,2016-07-25,1
Store3,601461,Cat1,2016-07-25,3
Store1,601461,Cat1,2016-07-25,3
Store2,601458,Cat1,2016-07-25,2
Store3,601458,Cat1,2016-07-25,3
Store1,601458,Cat1,2016-07-25,3
Store1,601455,Cat1,2016-07-25,2
Store2,601443,Cat1,2016-07-25,3
Store3,601443,Cat1,2016-07-25,5
Store1,601443,Cat1,2016-07-25,6
Store2,601440,Cat1,2016-07-25,4
Store3,601440,Cat1,2016-07-25,7
Store1,601440,Cat1,2016-07-25,6
Store2,601452,Cat1,2016-07-25,1
Store1,601452,Cat1,2016-07-25,2
Store2,603144,Cat1,2016-07-25,2
Store3,603144,Cat1,2016-07-25,1
Store1,603144,Cat1,2016-07-25,2
Store1,603141,Cat1,2016-07-25,2
Store1,603138,Cat1,2016-07-25,2
Store2,603192,Cat1,2016-07-25,4
Store3,603192,Cat1,2016-07-25,4
Store1,603192,Cat1,2016-07-25,4
Store3,603189,Cat1,2016-07-25,1
Store1,603189,Cat1,2016-07-25,2
Store2,603186,Cat1,2016-07-25,2
Store3,603186,Cat1,2016-07-25,5
Store1,603186,Cat1,2016-07-25,3
Store1,603183,Cat1,2016-07-25,1
Store3,603180,Cat1,2016-07-25,5
Store2,603177,Cat1,2016-07-25,1
Store3,603177,Cat1,2016-07-25,2
Store1,603177,Cat1,2016-07-25,4
Store2,603174,Cat1,2016-07-25,1
Store1,603174,Cat1,2016-07-25,1
Store2,603150,Cat1,2016-07-25,2
Store3,603150,Cat1,2016-07-25,1
Store1,603150,Cat1,2016-07-25,1
Store1,603147,Cat1,2016-07-25,2
Store2,600006,Cat1,2016-07-25,1
Store3,600006,Cat1,2016-07-25,1
Store1,600006,Cat1,2016-07-25,2
Store2,600003,Cat1,2016-07-25,1
Store3,600003,Cat1,2016-07-25,2
Store3,600129,Cat1,2016-07-25,2
Store3,609360,Cat2,2016-07-25,2
Store3,608778,Cat1,2016-07-25,1
Store2,608772,Cat1,2016-07-25,1
Store1,608772,Cat1,2016-07-25,1
Store2,608763,Cat1,2016-07-25,2
Store3,608763,Cat1,2016-07-25,2
Store2,608760,Cat1,2016-07-25,1
Store3,608760,Cat1,2016-07-25,2
Store2,608787,Cat1,2016-07-25,1
Store2,608751,Cat1,2016-07-25,3
Store3,608751,Cat1,2016-07-25,1
Store1,608751,Cat1,2016-07-25,2
Store2,608748,Cat1,2016-07-25,2
Store3,608748,Cat1,2016-07-25,2
Store2,608745,Cat1,2016-07-25,2
Store3,608745,Cat1,2016-07-25,2
Store1,608745,Cat1,2016-07-25,2
Store2,608742,Cat1,2016-07-25,1
Store3,608742,Cat1,2016-07-25,2
Store1,608742,Cat1,2016-07-25,1
Store2,608739,Cat1,2016-07-25,1
Store3,608739,Cat1,2016-07-25,1
Store1,608739,Cat1,2016-07-25,1
Store2,600198,Cat1,2016-07-25,2
Store3,600198,Cat1,2016-07-25,1
Store1,600198,Cat1,2016-07-25,1
Store2,603891,Cat2,2016-07-25,1
Store1,603891,Cat2,2016-07-25,2
Store2,603888,Cat2,2016-07-25,1
Store3,603888,Cat2,2016-07-25,2
Store1,603888,Cat2,2016-07-25,2
Store2,603885,Cat2,2016-07-25,4
Store3,603885,Cat2,2016-07-25,4
Store1,603885,Cat2,2016-07-25,4
Store2,603882,Cat2,2016-07-25,5
Store3,603882,Cat2,2016-07-25,4
Store1,603882,Cat2,2016-07-25,4
Store2,603879,Cat2,2016-07-25,2
Store3,603879,Cat2,2016-07-25,4
Store1,603879,Cat2,2016-07-25,4
Store2,603876,Cat2,2016-07-25,2
Store3,603876,Cat2,2016-07-25,4
Store1,603876,Cat2,2016-07-25,4
Store2,603894,Cat2,2016-07-25,2
Store3,603894,Cat2,2016-07-25,4
Store1,603894,Cat2,2016-07-25,4
Store3,603420,Cat3,2016-07-25,1
Store1,603420,Cat3,2016-07-25,1
Store3,603417,Cat3,2016-07-25,2
Store1,603417,Cat3,2016-07-25,2
Store3,604101,Cat1,2016-07-25,1
Store1,604101,Cat1,2016-07-25,1
Store3,604098,Cat1,2016-07-25,1
Store2,604095,Cat1,2016-07-25,1
Store3,604095,Cat1,2016-07-25,1
Store2,604089,Cat1,2016-07-25,1
Store3,604089,Cat1,2016-07-25,1
Store2,604086,Cat1,2016-07-25,1
Store3,604086,Cat1,2016-07-25,1
Store2,604083,Cat1,2016-07-25,1
Store3,604083,Cat1,2016-07-25,1
Store1,604083,Cat1,2016-07-25,1
Store2,600042,Cat1,2016-07-25,1
Store2,600141,Cat1,2016-07-25,1
Store1,600141,Cat1,2016-07-25,1
Store2,600009,Cat1,2016-07-25,1
Store1,600009,Cat1,2016-07-25,1
Store2,600063,Cat1,2016-07-25,1
Store2,600045,Cat1,2016-07-25,1
Store2,600039,Cat1,2016-07-25,1
Store1,600039,Cat1,2016-07-25,3
Store2,600036,Cat1,2016-07-25,1
Store2,600195,Cat1,2016-07-25,4
Store3,600195,Cat1,2016-07-25,1
Store1,600195,Cat1,2016-07-25,1
Store1,600192,Cat1,2016-07-25,1
Store2,600189,Cat1,2016-07-25,1
Store3,600189,Cat1,2016-07-25,2
Store1,600189,Cat1,2016-07-25,2
Store2,600186,Cat1,2016-07-25,3
Store3,600186,Cat1,2016-07-25,2
Store1,600186,Cat1,2016-07-25,2
Store2,600180,Cat1,2016-07-25,1
Store3,600180,Cat1,2016-07-25,3
Store1,600180,Cat1,2016-07-25,3
Store2,600177,Cat1,2016-07-25,2
Store3,600177,Cat1,2016-07-25,3
Store1,600177,Cat1,2016-07-25,3
Store2,600174,Cat1,2016-07-25,2
Store1,600174,Cat1,2016-07-25,1
Store2,600171,Cat1,2016-07-25,3
Store3,600171,Cat1,2016-07-25,3
Store1,600171,Cat1,2016-07-25,3
Store3,600264,Cat1,2016-07-25,1
Store3,600261,Cat1,2016-07-25,2
Store1,600261,Cat1,2016-07-25,1
Store2,603909,Cat2,2016-07-25,1
Store3,603909,Cat2,2016-07-25,2
Store1,603909,Cat2,2016-07-25,2
Store2,603906,Cat2,2016-07-25,3
Store3,603906,Cat2,2016-07-25,2
Store1,603906,Cat2,2016-07-25,2
Store2,603903,Cat2,2016-07-25,5
Store3,603903,Cat2,2016-07-25,4
Store1,603903,Cat2,2016-07-25,4
Store2,603900,Cat2,2016-07-25,4
Store3,603900,Cat2,2016-07-25,4
Store1,603900,Cat2,2016-07-25,4
Store2,603897,Cat2,2016-07-25,2
Store3,603897,Cat2,2016-07-25,4
Store1,603897,Cat2,2016-07-25,4
Store3,600255,Cat1,2016-07-25,1
Store2,600252,Cat1,2016-07-25,1
Store3,600252,Cat1,2016-07-25,1
Store3,600243,Cat1,2016-07-25,1
Store3,600237,Cat1,2016-07-25,1
Store2,600231,Cat1,2016-07-25,1
Store3,600228,Cat1,2016-07-25,2
Store3,603411,Cat3,2016-07-25,1
Store1,603411,Cat3,2016-07-25,2
Store3,603402,Cat3,2016-07-25,1
Store1,603402,Cat3,2016-07-25,1
Store3,603399,Cat3,2016-07-25,1
Store3,607632,Cat3,2016-07-25,1
Store1,607632,Cat3,2016-07-25,1
Store3,603444,Cat3,2016-07-25,1
Store1,603444,Cat3,2016-07-25,1
Store3,600207,Cat1,2016-07-25,2
Store3,600204,Cat1,2016-07-25,1
Store1,600201,Cat1,2016-07-25,1
Store1,600225,Cat1,2016-07-25,2
Store3,603441,Cat3,2016-07-25,2
Store1,603441,Cat3,2016-07-25,2
Store3,603438,Cat3,2016-07-25,1
Store1,603438,Cat3,2016-07-25,1
Store3,603435,Cat3,2016-07-25,3
Store1,603435,Cat3,2016-07-25,2
Store3,607626,Cat3,2016-07-25,1
Store1,603432,Cat3,2016-07-25,1
Store3,603429,Cat3,2016-07-25,2
Store1,603429,Cat3,2016-07-25,3
Store3,604080,Cat1,2016-07-25,1
Store1,604080,Cat1,2016-07-25,1
Store2,604077,Cat1,2016-07-25,1
Store3,604077,Cat1,2016-07-25,1
Store2,601788,Cat1,2016-07-25,2
Store3,601788,Cat1,2016-07-25,2
Store1,601788,Cat1,2016-07-25,2
Store3,601782,Cat1,2016-07-25,1
Store1,601782,Cat1,2016-07-25,1
Store2,601779,Cat1,2016-07-25,2
Store3,601779,Cat1,2016-07-25,3
Store1,601506,Cat1,2016-07-25,1
Store3,601377,Cat1,2016-07-25,2
Store1,601377,Cat1,2016-07-25,3
Store2,601374,Cat1,2016-07-25,2
Store3,601374,Cat1,2016-07-25,2
Store1,601374,Cat1,2016-07-25,3
Store3,601371,Cat1,2016-07-25,1
Store1,601371,Cat1,2016-07-25,1
Store2,601359,Cat1,2016-07-25,3
Store3,601359,Cat1,2016-07-25,4
Store1,601359,Cat1,2016-07-25,3
Store2,601356,Cat1,2016-07-25,4
Store3,601356,Cat1,2016-07-25,6
Store1,601356,Cat1,2016-07-25,6
Store2,601368,Cat1,2016-07-25,1
Store1,601368,Cat1,2016-07-25,1
Store1,600165,Cat1,2016-07-25,1
Store2,600162,Cat1,2016-07-25,1
Store3,600162,Cat1,2016-07-25,1
Store1,600162,Cat1,2016-07-25,3
Store3,600159,Cat1,2016-07-25,1
Store3,600156,Cat1,2016-07-25,1
Store1,600156,Cat1,2016-07-25,1
Store3,600153,Cat1,2016-07-25,1
Store1,600153,Cat1,2016-07-25,2
Store3,600147,Cat1,2016-07-25,1
Store1,600147,Cat1,2016-07-25,2
Store1,600144,Cat1,2016-07-25,2
Store2,616266,Cat2,2016-07-25,3
Store3,616266,Cat2,2016-07-25,1
Store1,616266,Cat2,2016-07-25,1
Store2,616263,Cat2,2016-07-25,1
Store1,616263,Cat2,2016-07-25,1
Store2,616260,Cat2,2016-07-25,2
Store3,616260,Cat2,2016-07-25,2
Store1,616260,Cat2,2016-07-25,2
Store2,616257,Cat2,2016-07-25,2
Store3,616257,Cat2,2016-07-25,1
Store1,616257,Cat2,2016-07-25,2
Store3,616251,Cat2,2016-07-25,1
Store1,616251,Cat2,2016-07-25,2
Store3,600219,Cat1,2016-07-25,1
Store3,600216,Cat1,2016-07-25,1
Store2,616254,Cat2,2016-07-25,1
Store3,616254,Cat2,2016-07-25,2
Store1,616254,Cat2,2016-07-25,2
Store2,603171,Cat1,2016-07-25,1
Store3,603171,Cat1,2016-07-25,1
Store2,603168,Cat1,2016-07-25,1
Store1,603168,Cat1,2016-07-25,1
Store3,603165,Cat1,2016-07-25,1
Store1,603165,Cat1,2016-07-25,2
Store3,603426,Cat3,2016-07-25,3
Store1,603426,Cat3,2016-07-25,3
Store3,603423,Cat3,2016-07-25,4
Store1,603423,Cat3,2016-07-25,4
Store1,603162,Cat1,2016-07-25,1
Store2,603159,Cat1,2016-07-25,2
Store3,603159,Cat1,2016-07-25,2
Store1,603159,Cat1,2016-07-25,3
Store2,603156,Cat1,2016-07-25,1
Store3,603156,Cat1,2016-07-25,1
Store1,603156,Cat1,2016-07-25,1
Store2,603153,Cat1,2016-07-25,1
Store3,603153,Cat1,2016-07-25,1
Store1,603153,Cat1,2016-07-25,2
Store2,603165,Cat1,2016-07-25,1
Store3,604230,Cat1,2016-07-25,1
Store1,604230,Cat1,2016-07-25,1
Store3,604227,Cat1,2016-07-25,1
Store1,604227,Cat1,2016-07-25,1
Store1,604224,Cat1,2016-07-25,1
Store3,604221,Cat1,2016-07-25,1
Store1,604221,Cat1,2016-07-25,1
Store3,604218,Cat1,2016-07-25,1
Store3,604212,Cat1,2016-07-25,1
Store1,604209,Cat1,2016-07-25,1
Store3,604137,Cat1,2016-07-25,1
Store2,600849,Cat2,2016-07-25,2
Store3,600849,Cat2,2016-07-25,4
Store1,600849,Cat2,2016-07-25,4
Store2,600846,Cat2,2016-07-25,2
Store3,600846,Cat2,2016-07-25,4
Store1,600846,Cat2,2016-07-25,4
Store3,600963,Cat2,2016-07-25,1
Store2,601353,Cat1,2016-07-25,1
Store3,601353,Cat1,2016-07-25,4
Store1,601353,Cat1,2016-07-25,6
Store2,601350,Cat1,2016-07-25,2
Store3,601350,Cat1,2016-07-25,4
Store1,601350,Cat1,2016-07-25,5
Store1,601347,Cat1,2016-07-25,1
Store3,601344,Cat1,2016-07-25,3
Store1,601344,Cat1,2016-07-25,3
Store1,601362,Cat1,2016-07-25,2
Store1,601341,Cat1,2016-07-25,3
Store2,601053,Cat2,2016-07-25,2
Store3,601053,Cat2,2016-07-25,2
Store1,601053,Cat2,2016-07-25,2
Store2,601050,Cat2,2016-07-25,1
Store3,601050,Cat2,2016-07-25,1
Store1,601050,Cat2,2016-07-25,1
Store2,601047,Cat2,2016-07-25,1
Store3,601047,Cat2,2016-07-25,1
Store1,601047,Cat2,2016-07-25,1
Store2,601035,Cat2,2016-07-25,1
Store3,601035,Cat2,2016-07-25,1
Store1,601035,Cat2,2016-07-25,1
Store2,601032,Cat2,2016-07-25,2
Store3,601032,Cat2,2016-07-25,1
Store1,601032,Cat2,2016-07-25,1
Store2,601044,Cat2,2016-07-25,1
Store3,601044,Cat2,2016-07-25,2
Store1,601044,Cat2,2016-07-25,2
Store2,601029,Cat2,2016-07-25,1
Store3,601029,Cat2,2016-07-25,2
Store1,601029,Cat2,2016-07-25,2
Store2,601026,Cat2,2016-07-25,4
Store3,601026,Cat2,2016-07-25,2
Store1,601026,Cat2,2016-07-25,2
Store2,601041,Cat2,2016-07-25,2
Store3,601041,Cat2,2016-07-25,2
Store1,601041,Cat2,2016-07-25,2
Store2,601020,Cat2,2016-07-25,1
Store3,601020,Cat2,2016-07-25,4
Store1,601020,Cat2,2016-07-25,4
Store3,609990,Cat2,2016-07-25,1
Store1,609990,Cat2,2016-07-25,1
Store2,609984,Cat2,2016-07-25,1
Store3,609984,Cat2,2016-07-25,2
Store1,609984,Cat2,2016-07-25,2
Store2,609993,Cat2,2016-07-25,1
Store3,609993,Cat2,2016-07-25,1
Store2,609996,Cat2,2016-07-25,1
Store3,609996,Cat2,2016-07-25,1
Store1,609996,Cat2,2016-07-25,1
Store1,609978,Cat2,2016-07-25,2
Store1,609975,Cat2,2016-07-25,1
Store1,610017,Cat3,2016-07-25,1
Store2,603780,Cat1,2016-07-25,3
Store3,603780,Cat1,2016-07-25,2
Store1,603780,Cat1,2016-07-25,2
Store1,603777,Cat1,2016-07-25,1
Store2,603813,Cat2,2016-07-25,4
Store1,603813,Cat2,2016-07-25,1
Store2,603810,Cat2,2016-07-25,1
Store1,603810,Cat2,2016-07-25,2
Store2,603807,Cat2,2016-07-25,1
Store3,603807,Cat2,2016-07-25,2
Store1,603807,Cat2,2016-07-25,2
Store3,603804,Cat2,2016-07-25,2
Store1,603804,Cat2,2016-07-25,2
Store2,618510,Cat2,2016-07-25,2
Store2,618507,Cat2,2016-07-25,3
Store1,618507,Cat2,2016-07-25,1
Store2,618504,Cat2,2016-07-25,3
Store3,618504,Cat2,2016-07-25,1
Store1,618504,Cat2,2016-07-25,1
Store2,618498,Cat2,2016-07-25,1
Store2,618495,Cat2,2016-07-25,3
Store1,618495,Cat2,2016-07-25,1
Store2,618492,Cat2,2016-07-25,3
Store2,618489,Cat2,2016-07-25,1
Store3,618489,Cat2,2016-07-25,1
Store2,618486,Cat2,2016-07-25,1
Store2,618480,Cat2,2016-07-25,1
Store1,618480,Cat2,2016-07-25,1
Store1,618477,Cat2,2016-07-25,1
Store2,618546,Cat2,2016-07-25,1
Store2,618543,Cat2,2016-07-25,1
Store3,618543,Cat2,2016-07-25,1
Store1,618543,Cat2,2016-07-25,1
Store1,618534,Cat2,2016-07-25,2
Store1,618531,Cat2,2016-07-25,1
Store2,618525,Cat2,2016-07-25,1
Store3,618525,Cat2,2016-07-25,1
Store2,620157,Cat1,2016-07-25,2
Store3,620157,Cat1,2016-07-25,2
Store1,620157,Cat1,2016-07-25,2
Store2,620097,Cat1,2016-07-25,2
Store2,620094,Cat1,2016-07-25,2
Store1,620094,Cat1,2016-07-25,2
Store2,620091,Cat1,2016-07-25,1
Store3,620091,Cat1,2016-07-25,1
Store1,620091,Cat1,2016-07-25,2
Store2,620082,Cat1,2016-07-25,2
Store3,620082,Cat1,2016-07-25,2
Store1,620082,Cat1,2016-07-25,2
Store2,620079,Cat1,2016-07-25,2
Store3,620079,Cat1,2016-07-25,2
Store1,620079,Cat1,2016-07-25,2
Store2,620076,Cat1,2016-07-25,2
Store3,620076,Cat1,2016-07-25,2
Store1,620076,Cat1,2016-07-25,2
Store2,620073,Cat1,2016-07-25,2
Store3,620073,Cat1,2016-07-25,1
Store1,620073,Cat1,2016-07-25,2
Store2,620070,Cat1,2016-07-25,1
Store3,620070,Cat1,2016-07-25,2
Store1,620070,Cat1,2016-07-25,2
Store2,620067,Cat1,2016-07-25,1
Store3,620067,Cat1,2016-07-25,2
Store1,620067,Cat1,2016-07-25,2
Store2,620064,Cat1,2016-07-25,1
Store3,620064,Cat1,2016-07-25,1
Store1,620064,Cat1,2016-07-25,2
Store2,620124,Cat1,2016-07-25,2
Store3,620124,Cat1,2016-07-25,2
Store1,620124,Cat1,2016-07-25,2
Store2,620121,Cat1,2016-07-25,2
Store3,620121,Cat1,2016-07-25,2
Store1,620121,Cat1,2016-07-25,2
Store2,620118,Cat1,2016-07-25,2
Store3,620118,Cat1,2016-07-25,2
Store1,620118,Cat1,2016-07-25,2
Store2,620115,Cat1,2016-07-25,2
Store3,620115,Cat1,2016-07-25,2
Store1,620115,Cat1,2016-07-25,2
Store2,620112,Cat1,2016-07-25,2
Store3,620112,Cat1,2016-07-25,1
Store1,620112,Cat1,2016-07-25,2
Store2,620109,Cat1,2016-07-25,2
Store3,620109,Cat1,2016-07-25,2
Store1,620109,Cat1,2016-07-25,2
Store2,620106,Cat1,2016-07-25,2
Store3,620106,Cat1,2016-07-25,2
Store1,620106,Cat1,2016-07-25,2
Store2,620154,Cat1,2016-07-25,2
Store3,620154,Cat1,2016-07-25,2
Store1,620154,Cat1,2016-07-25,1
Store2,620151,Cat1,2016-07-25,2
Store3,620151,Cat1,2016-07-25,2
Store1,620151,Cat1,2016-07-25,2
Store2,620148,Cat1,2016-07-25,2
Store3,620148,Cat1,2016-07-25,2
Store1,620148,Cat1,2016-07-25,2
Store2,620145,Cat1,2016-07-25,1
Store3,620145,Cat1,2016-07-25,1
Store1,620145,Cat1,2016-07-25,1
Store2,620061,Cat1,2016-07-25,2
Store3,620061,Cat1,2016-07-25,1
Store1,620061,Cat1,2016-07-25,2
Store2,620142,Cat1,2016-07-25,2
Store3,620142,Cat1,2016-07-25,2
Store2,620139,Cat1,2016-07-25,2
Store2,620136,Cat1,2016-07-25,2
Store2,620133,Cat1,2016-07-25,2
Store3,620133,Cat1,2016-07-25,2
Store2,620937,Cat1,2016-07-25,1
Store3,620937,Cat1,2016-07-25,2
Store1,620937,Cat1,2016-07-25,2
Store2,620934,Cat1,2016-07-25,2
Store3,620934,Cat1,2016-07-25,2
Store1,620934,Cat1,2016-07-25,2
Store2,620931,Cat1,2016-07-25,1
Store3,620931,Cat1,2016-07-25,1
Store1,620931,Cat1,2016-07-25,2
Store2,620928,Cat1,2016-07-25,2
Store3,620928,Cat1,2016-07-25,2
Store1,620928,Cat1,2016-07-25,2
Store2,620925,Cat1,2016-07-25,1
Store2,620181,Cat1,2016-07-25,1
Store3,620181,Cat1,2016-07-25,1
Store1,620181,Cat1,2016-07-25,1
Store2,620178,Cat1,2016-07-25,1
Store3,620178,Cat1,2016-07-25,1
Store1,620178,Cat1,2016-07-25,1
Store2,620175,Cat1,2016-07-25,1
Store3,620175,Cat1,2016-07-25,1
Store1,620175,Cat1,2016-07-25,1
Store2,620166,Cat1,2016-07-25,2
Store3,620166,Cat1,2016-07-25,2
Store1,620166,Cat1,2016-07-25,2
Store2,620163,Cat1,2016-07-25,2
Store3,620163,Cat1,2016-07-25,2
Store1,620163,Cat1,2016-07-25,2
Store2,620160,Cat1,2016-07-25,2
Store3,620160,Cat1,2016-07-25,2
Store1,620160,Cat1,2016-07-25,2
Store3,620271,Cat2,2016-07-25,2
Store2,620103,Cat1,2016-07-25,1
Store3,620103,Cat1,2016-07-25,1
Store1,620103,Cat1,2016-07-25,2
Store3,620292,Cat2,2016-07-25,2
Store2,620289,Cat2,2016-07-25,2
Store3,620289,Cat2,2016-07-25,2
Store1,620289,Cat2,2016-07-25,2
Store2,620286,Cat2,2016-07-25,2
Store3,620286,Cat2,2016-07-25,2
Store1,620286,Cat2,2016-07-25,2
Store2,620283,Cat2,2016-07-25,1
Store3,620283,Cat2,2016-07-25,1
Store1,620283,Cat2,2016-07-25,2
Store2,620280,Cat2,2016-07-25,1
Store3,620280,Cat2,2016-07-25,1
Store1,620280,Cat2,2016-07-25,1
Store2,620277,Cat2,2016-07-25,2
Store3,620277,Cat2,2016-07-25,2
Store1,620277,Cat2,2016-07-25,2
Store3,620274,Cat2,2016-07-25,1
Store1,620274,Cat2,2016-07-25,2
Store2,620904,Cat1,2016-07-25,2
Store3,620904,Cat1,2016-07-25,1
Store1,620904,Cat1,2016-07-25,2
Store2,620901,Cat1,2016-07-25,1
Store3,620901,Cat1,2016-07-25,2
Store1,620901,Cat1,2016-07-25,2
Store3,620898,Cat1,2016-07-25,2
Store1,620898,Cat1,2016-07-25,2
Store2,620895,Cat1,2016-07-25,1
Store3,620895,Cat1,2016-07-25,2
Store1,620895,Cat1,2016-07-25,2
Store3,620892,Cat1,2016-07-25,1
Store1,620892,Cat1,2016-07-25,1
Store2,620889,Cat1,2016-07-25,2
Store3,620889,Cat1,2016-07-25,2
Store2,620922,Cat1,2016-07-25,2
Store3,620922,Cat1,2016-07-25,2
Store1,620922,Cat1,2016-07-25,2
Store2,620919,Cat1,2016-07-25,2
Store3,620919,Cat1,2016-07-25,2
Store1,620919,Cat1,2016-07-25,2
Store2,620916,Cat1,2016-07-25,1
Store3,620916,Cat1,2016-07-25,2
Store1,620916,Cat1,2016-07-25,1
Store2,620913,Cat1,2016-07-25,1
Store3,620913,Cat1,2016-07-25,2
Store1,620913,Cat1,2016-07-25,2
Store2,620910,Cat1,2016-07-25,2
Store3,620910,Cat1,2016-07-25,2
Store1,620910,Cat1,2016-07-25,2
Store2,620907,Cat1,2016-07-25,1
Store3,620907,Cat1,2016-07-25,2
Store1,620907,Cat1,2016-07-25,2
Store2,620958,Cat1,2016-07-25,2
Store3,620958,Cat1,2016-07-25,2
Store1,620958,Cat1,2016-07-25,1
Store2,620955,Cat1,2016-07-25,2
Store3,620955,Cat1,2016-07-25,2
Store1,620955,Cat1,2016-07-25,2
Store2,620952,Cat1,2016-07-25,2
Store3,620952,Cat1,2016-07-25,1
Store1,620952,Cat1,2016-07-25,1
Store2,620949,Cat1,2016-07-25,2
Store3,620949,Cat1,2016-07-25,2
Store1,620949,Cat1,2016-07-25,2
Store2,620946,Cat1,2016-07-25,2
Store1,620946,Cat1,2016-07-25,2
Store3,620943,Cat1,2016-07-25,2
Store1,620943,Cat1,2016-07-25,2
Store2,620940,Cat1,2016-07-25,1
Store3,620940,Cat1,2016-07-25,1
Store1,620940,Cat1,2016-07-25,2
Store2,619068,Cat3,2016-07-25,1
Store3,619068,Cat3,2016-07-25,1
Store1,619068,Cat3,2016-07-25,2
Store2,619062,Cat3,2016-07-25,2
Store3,619062,Cat3,2016-07-25,3
Store1,619062,Cat3,2016-07-25,2
Store2,619059,Cat3,2016-07-25,2
Store3,619059,Cat3,2016-07-25,3
Store1,619059,Cat3,2016-07-25,2
Store2,619065,Cat3,2016-07-25,1
Store3,619065,Cat3,2016-07-25,2
Store1,619065,Cat3,2016-07-25,2
Store2,619056,Cat3,2016-07-25,2
Store3,619056,Cat3,2016-07-25,2
Store1,619056,Cat3,2016-07-25,2
Store2,619053,Cat3,2016-07-25,2
Store3,619053,Cat3,2016-07-25,4
Store1,619053,Cat3,2016-07-25,2
Store2,619050,Cat3,2016-07-25,2
Store3,619050,Cat3,2016-07-25,2
Store1,619050,Cat3,2016-07-25,2
Store2,619047,Cat3,2016-07-25,2
Store3,619047,Cat3,2016-07-25,2
Store1,619047,Cat3,2016-07-25,2
Store2,618876,Cat2,2016-07-25,2
Store3,618876,Cat2,2016-07-25,1
Store1,618876,Cat2,2016-07-25,2
Store2,618921,Cat2,2016-07-25,2
Store3,618921,Cat2,2016-07-25,1
Store1,618921,Cat2,2016-07-25,3
Store2,618918,Cat2,2016-07-25,1
Store3,618918,Cat2,2016-07-25,3
Store1,618918,Cat2,2016-07-25,1
Store2,618915,Cat2,2016-07-25,1
Store3,618915,Cat2,2016-07-25,3
Store1,618915,Cat2,2016-07-25,2
Store2,618912,Cat2,2016-07-25,1
Store3,618912,Cat2,2016-07-25,1
Store1,618912,Cat2,2016-07-25,1
Store2,618909,Cat2,2016-07-25,1
Store3,618909,Cat2,2016-07-25,2
Store1,618909,Cat2,2016-07-25,1
Store3,618906,Cat2,2016-07-25,3
Store1,618906,Cat2,2016-07-25,2
Store1,618903,Cat2,2016-07-25,2
Store3,618900,Cat2,2016-07-25,1
Store1,618900,Cat2,2016-07-25,2
Store2,618969,Cat2,2016-07-25,2
Store3,618969,Cat2,2016-07-25,2
Store1,618969,Cat2,2016-07-25,1
Store2,618966,Cat2,2016-07-25,2
Store3,618963,Cat2,2016-07-25,3
Store1,618960,Cat2,2016-07-25,1
Store3,618957,Cat2,2016-07-25,2
Store1,618957,Cat2,2016-07-25,1
Store1,618951,Cat2,2016-07-25,1
Store2,618948,Cat2,2016-07-25,1
Store3,618948,Cat2,2016-07-25,2
Store1,618948,Cat2,2016-07-25,2
Store3,618945,Cat2,2016-07-25,1
Store1,618945,Cat2,2016-07-25,2
Store2,618942,Cat2,2016-07-25,2
Store3,618939,Cat2,2016-07-25,2
Store1,618936,Cat2,2016-07-25,2
Store3,618933,Cat2,2016-07-25,3
Store3,618930,Cat2,2016-07-25,2
Store1,618927,Cat2,2016-07-25,2
Store1,618924,Cat2,2016-07-25,2
Store2,619026,Cat1,2016-07-25,2
Store3,619026,Cat1,2016-07-25,2
Store1,619026,Cat1,2016-07-25,2
Store2,619023,Cat1,2016-07-25,2
Store3,619023,Cat1,2016-07-25,4
Store1,619023,Cat1,2016-07-25,2
Store2,619020,Cat1,2016-07-25,1
Store3,619020,Cat1,2016-07-25,2
Store1,619020,Cat1,2016-07-25,2
Store2,619017,Cat1,2016-07-25,2
Store3,619017,Cat1,2016-07-25,3
Store1,619017,Cat1,2016-07-25,1
Store3,619014,Cat1,2016-07-25,2
Store1,619014,Cat1,2016-07-25,2
Store2,619011,Cat1,2016-07-25,2
Store3,619011,Cat1,2016-07-25,1
Store1,619011,Cat1,2016-07-25,2
Store2,619044,Cat1,2016-07-25,1
Store3,619044,Cat1,2016-07-25,3
Store1,619044,Cat1,2016-07-25,2
Store2,619041,Cat1,2016-07-25,2
Store3,619041,Cat1,2016-07-25,3
Store1,619041,Cat1,2016-07-25,2
Store2,619038,Cat1,2016-07-25,1
Store3,619038,Cat1,2016-07-25,2
Store1,619038,Cat1,2016-07-25,2
Store2,619035,Cat1,2016-07-25,2
Store3,619035,Cat1,2016-07-25,2
Store1,619035,Cat1,2016-07-25,2
Store2,619032,Cat1,2016-07-25,2
Store3,619032,Cat1,2016-07-25,2
Store1,619032,Cat1,2016-07-25,2
Store2,619029,Cat1,2016-07-25,2
Store3,619029,Cat1,2016-07-25,2
Store1,619029,Cat1,2016-07-25,2
Store2,619092,Cat3,2016-07-25,2
Store3,619092,Cat3,2016-07-25,3
Store1,619092,Cat3,2016-07-25,1
Store2,619134,Cat1,2016-07-25,2
Store3,619134,Cat1,2016-07-25,3
Store1,619134,Cat1,2016-07-25,2
Store2,619131,Cat1,2016-07-25,2
Store3,619131,Cat1,2016-07-25,4
Store1,619131,Cat1,2016-07-25,1
Store2,619137,Cat1,2016-07-25,1
Store3,619137,Cat1,2016-07-25,1
Store1,619137,Cat1,2016-07-25,2
